9,-0.03214851,0,0.91058004,-0.12189133,-0.35361287,0.29338509,0.08750985,-0.13814534,2.97398496,-0.39704943,-0.62782985,-0.01460534,0.00075694,0.02912341,0.13408084,-0.5024209,1.71347272,0.88223302,0.23697743,1.050776,1.08530235,0.33298609,0.08636102,-0.04012698,0.35752639,0.45700425,0.29732993,0.02258755,0.15136512,0,0.20599228,3.35689068,1.49592495,-4.69366789,0,52:09.9,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,-0.20690577,0,0.46652433,-0.34324706,-0.86070681,0.12973228,0.0804392,-0.01291925,-0.10632587,-0.46499461,-0.22492447,-0.04771356,0.09252632,0.25516236,0.12121421,-0.53420651,1.6327132,0.28560376,0.07545655,0.81227875,0.45431089,0.13060576,-0.43987802,0.02630291,0.40942279,0.35764459,0.15457809,0.04088603,0.14308108,0,0.20228955,2.50428271,1.84064901,-3.34530067,0,52:10.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,-0.20690577,0,0.46652433,-1.0197593,-1.28510094,0.15775858,0.11250184,0.06244604,2.97398496,-0.40154502,-0.14312714,0.05038541,0.09252632,0.38048136,0.12960482,-0.48149037,1.7356801,0.61763573,0.15562487,1.08462298,0.64610052,0.30708164,-0.00752101,-0.01126575,0.48796564,0.64974511,-0.04889926,-0.09939731,0.13216965,0,0.20228955,-2.37986565,0.49228165,-2.38863301,0,52:10.1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,-0.20690577,-7.97916126,0.46652433,-0.54447252,-0.51598275,0.00368728,0.08589799,0.11321414,-2.06967998,-0.43256351,-0.09390242,0.0400021,0.02245113,0.0808068,0.11114822,-0.57293385,1.69130874,0.13056171,0.01214264,0.81018507,0.17017533,0.37201861,0.04313393,0.03023414,0.52437156,0.28713331,-0.18305393,0.10532393,0.11947722,0,0.2040724,-1.22221959,-0.39125359,-2.59507012,0,52:10.2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,-0.37628487,0,-0.26854226,-0.62807667,0.3674953,0.22089274,0.19766335,0.13103949,-2.06967998,-0.4044567,-0.0983855,0.05717281,0.06126093,0.41906884,0.07287808,-0.53842127,1.66195607,0.23421898,-0.0504513,1.08462298,0.28763151,0.42220962,0.24664269,-0.06349412,0.3519949,0.32365161,-0.32543954,0.20574868,0.13573781,-2.31862068,0.19648246,0.28610823,0.56541407,-2.66459179,0,52:10.3,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,-0.20690577,0,0.46652433,-0.88338208,1.52671838,0.01816559,0.06516983,0.16879149,4.55760193,-0.39805225,-0.14756918,0.17744395,0.06277244,0.12920885,0.20417295,-0.44461066,1.7356801,0.69294524,0.24930294,1.22602034,0.99357927,0.51564771,0.58872187,0.46467406,1.19411778,0.64974511,-0.03286133,-0.00403875,0.13763833,8.77479076,0.20599228,0,2.3213191,0,0,52:10.4,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,-0.20690577,0,0.46652433,0.26979128,1.95111251,0.01219322,0.06581391,0.21355158,0.74213928,-0.38588786,-0.02369481,0.1093606,0.02688597,0.29547602,0.12565465,-0.46581522,1.75053477,0.44161671,0.11537015,0.91375464,0.49713477,0.17046097,-0.30407834,0.00885693,0.56493789,0.39416292,-0.19861305,0.02040585,0.14308108,0,0.22545847,0.79751801,-0.35618359,3.4522953,0,52:10.5,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,-0.03214851,-7.97916126,0.17551349,-0.89480186,-4.16907549,0.02668029,0.14762013,0.22112729,0.74213928,-0.42026326,-0.04598076,0.04408045,0.02688597,0.50985956,0.08019669,-0.53150505,1.70604455,0.26719421,0.12742543,1.050776,0.34399939,0.25114867,-0.09940309,0.11948909,0.69247127,0.43302569,-0.24507502,0.25091386,0.1620336,0,0.22719255,-1.03808093,0.56541407,-0.10153614,0,52:10.6,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,-0.03214851,0,-0.04603589,0.3240335,1.71586263,0.07139877,0.14202015,0.26343787,-1.48976326,-0.34563634,-0.0147663,0.15016034,0.00075694,0.19044743,0.18726408,-0.56240976,1.70604455,0.25836369,0.07545655,0.9467665,0.14082377,0.16088839,-0.44690025,0.19652632,0.73611003,0.40806499,-0.26045951,0.18924813,0.1366543,0,0.21943553,0.91652143,0.9921838,2.47498155,0,52:10.7,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,-0.03214851,0,1.80607259,-0.34324706,-3.16543221,0.12454201,0.23034629,0.2643477,-0.10632587,-0.35077974,0.03181625,0.17618987,0.04032299,0.60090083,0.11556215,-0.50919878,1.69130874,-0.06503081,0.01214264,0.9467665,-0.02120147,0.11281564,-0.58017021,0.23976605,0.78374738,0.24714188,-0.29494202,0.05321909,0.12310741,0,0.23116162,0.86893612,1.21378493,-1.6120671,0,52:10.8,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,-0.20690577,-11.79428196,1.31498945,-0.22752133,-1.36444783,-0.03237739,0.1014013,0.28757715,-3.07332349,-0.37617448,0.02291669,0.06141023,0.1650371,0.23114486,0.10110077,-0.60180682,1.6399982,0.03438932,-0.0504513,0.73938709,-0.00518952,0.29078543,-0.21693724,-0.00728036,0.38202488,0.06189358,-0.49746791,0.19750775,0.10413957,1.13532436,0.21168886,0.02990234,0.72745764,-4.10557985,0,52:10.9,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,-0.37628487,0,0.8024292,0.0070823,0.3674953,-0.03263687,0.08855525,0.29359955,-0.10632587,-0.32698151,0.02291669,0.19162029,0.09252632,0.26324174,0.15837163,-0.56651109,1.66195607,0.51977462,0.14350714,1.08462298,0.71594143,0.29189017,-0.07541613,0.21368617,0.80859601,0.3266992,-0.38961479,0.16326497,0.13033082,-0.61218643,0.21943553,-1.69258523,0.25711724,-3.51656437,0,52:11.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,-0.03214851,0,-0.04603589,-0.62807667,0.3674953,-0.06016448,0.09367847,0.34095213,0.74213928,-0.2465753,-0.09390242,0.29313043,-0.03065455,0.36834645,0.16794001,-0.51374221,1.71347272,0.70256758,0.22062075,1.15294731,0.828556,0.34817755,0.1768395,0.43666077,1.2876327,0.38997364,-0.24507502,0.03971007,0.11407626,0,0.25281641,0.01262521,-0.35618359,0,0,52:11.1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,-0.03214851,-11.79428196,0.8024292,-1.28648448,-4.16907549,0.02181129,0.09303092,0.37942839,0.74213928,-0.15336829,-0.0281812,0.28375924,0.13751714,0.35650611,0.12730627,-0.48991746,1.81040537,0.04281122,0.23697743,1.08462298,0.14904794,0.24337441,-0.34906942,-0.02434749,0.27067596,0.13711067,-0.29494202,0.16680461,0.08093943,12.55616951,0.27866957,-1.4026773,0.56541407,-1.21163261,0,52:11.2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,-0.20690577,0,0.8024292,-0.34324706,-1.93723011,0.11252325,0.14366584,0.3070046,2.97398496,-0.3897962,-0.20260334,0.26616552,0.09580997,-0.12530662,0.19942442,-0.43657541,1.8785882,0.59424472,0.39918828,1.29613376,0.83437294,0.42499349,0.08256432,0.18352816,0.43178096,0.50032693,-0.01682647,0.16680461,0.02399276,2.72742534,0.23734431,2.42070007,-0.35618359,0.65825897,0,52:11.3,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,-0.20690577,-7.97916126,-0.91691309,-0.2777473,0.48766059,-0.1352243,0.01199857,0.33461043,-1.48976326,-0.40971088,0.04078571,0.25299862,0.23609883,0.59433103,0.16845061,-0.40653244,1.89383459,0.07464472,0.24930294,1.29613376,0.13571396,0.37439114,0.02658457,-0.03545089,0.1575432,0.19764359,-0.19861305,0.30153081,0.02743504,2.72742534,0.27076134,-0.00259835,1.94885147,-2.61571026,0,52:11.4,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,0.14833899,0,-0.0811747,-1.0197593,-1.93723011,-0.10528389,-0.0050302,0.37700757,1.74578261,-0.19283657,-0.03266427,0.19537875,0.15104146,0.11885654,0.18071045,-0.4371725,1.84060979,0.2113464,0.23697743,1.050776,0.46004152,0.08208999,-0.62443936,0.40436384,1.10639942,0.21822093,-0.19861305,0.11185189,0.04923962,-1.09373236,0.27287012,-1.78004122,-1.09125018,-1.56196201,0,52:11.5,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,0.14833899,0,0.8024292,-0.62807667,0.3674953,0.06028964,0.1711784,0.36084494,-1.48976326,-0.17268348,-0.05485883,0.18163784,0.05825274,0.34423545,0.12960482,-0.43253496,1.77293885,0.24576731,0.19617614,0.84403205,0.45431089,0.23322357,-0.37136501,0.22397834,0.86946404,0.13711067,-0.48273212,0.17531158,0.11225691,-2.31862068,0.28491029,-0.05441328,0.25711724,-2.30253744,0,52:11.6,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,-0.20690577,0,-0.04603589,-0.73492968,-0.05689882,-0.05457379,0.08790943,0.35301885,-0.10632587,-0.18055132,-0.03266427,0.13717212,0.05825274,0.04531219,0.16666777,-0.54336637,1.7356801,0.42946386,0.16776873,1.15294731,0.49670148,0.28447032,-0.07541613,0.21849625,1.03788054,0.49589685,-0.45309657,0.02688137,0.09429757,8.77479076,0.27696267,3.35689068,-2.66090894,-3.34530067,0,52:11.7,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,-0.20690577,0,0.46652433,-0.73492968,-3.16543221,-0.05457379,0.06628157,0.34238923,-2.59434438,-0.19847311,-0.16989121,0.20358454,-0.00805784,0.4714562,0.19574678,-0.41850808,1.71347272,0.12003068,0.20835984,1.050776,0.48428836,0.21804716,-0.38616699,0.26792765,0.82337946,0.07276753,-0.49746791,0.11185189,0.0808387,-1.94144952,0.27287012,-0.55074608,-0.39125359,0.64047581,0,52:11.8,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,-0.20690577,0,-0.26854226,-0.73492968,-1.93723011,-0.11302791,0.04377358,0.35871643,0.74213928,-0.18486384,0.02291669,0.23934788,0.12844475,0.10898554,0.16666777,-0.51129526,1.70604455,0.49171224,0.24930294,3.23118043,0.70370865,0.43715376,0.21338411,0.23976605,0.75336665,0.223731,-0.5158546,0.11609337,0.08893628,-2.31862068,0.27287012,0.45814687,-0.39125359,-0.60532898,0,52:11.9,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,0.14833899,0,0.8024292,-0.88338208,3.7587347,-0.11053479,0.01591818,0.33042213,6.78961849,-0.20109795,-0.23389395,0.18714783,-0.07187947,-0.19122764,0.15145533,-0.37995833,1.80289161,0.55055374,0.29055282,1.22602034,0.77078336,0.37598839,0.32094708,0.52340674,1.20672047,0.42538556,-0.3745876,0.03541467,0.0951524,12.55616951,0.30882645,3.35689068,1.49592495,-3.34530067,0,52:12.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,-0.20690577,0,0.91058004,0.0070823,1.71586263,-0.02399126,0.09324243,0.36319122,-0.8413924,-0.217096,-0.03266427,0.11794394,0.03227786,0.38048136,0.1599462,-0.46285343,1.71347272,0.15162884,0.14350714,1.15294731,0.20052984,0.34817755,0.06949449,-0.09356742,0.42360121,0.14327957,-0.60683322,0.0311732,0.07804302,3.72418976,0.28895974,-2.35934496,0.9921838,-2.29702854,0,52:12.1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,0.14833899,0,0.17551349,-0.88338208,1.52671838,-0.07287011,0.06516983,0.35057977,6.78961849,-0.19820848,-0.10728506,0.0797191,-0.15615638,-0.36097789,0.12730627,-0.50471944,1.72086537,0.3028461,0.24930294,1.18742979,0.69302261,0.44030491,0.24664269,0.34986514,1.06266224,0.43886983,-0.45309657,0.11185189,0.10239515,4.9593277,0.25299698,2.50428271,-1.81244361,-6.99839354,0,52:12.2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,-0.20690577,0,0.17551349,-1.0197593,-3.16543221,-0.19008754,-0.02047116,0.35505456,1.74578261,-0.18483792,-0.10728506,0.16724236,-0.00826368,-0.08707862,0.1481235,-0.49424121,1.69130874,0.47276348,0.16776873,1.15294731,0.67688,0.30782273,-0.00752101,0.24970956,1.11198807,0.42538556,-0.48273212,0.01836061,0.10239515,8.77479076,0.23716976,3.35689068,1.31767571,-2.38863301,0,52:12.3,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,-0.20690577,0,-0.47285736,-0.04764371,1.95111251,0.06864941,0.14994985,0.34972224,0.74213928,-0.19832273,0.01849977,0.10011233,0.0187307,-0.01517555,0.13581069,-0.57039845,1.66927934,0.63382924,0.26165548,1.15294731,1.01369035,0.43715376,0.09302898,0.1415038,0.61802256,0.24791209,-0.5305016,0.19236563,0.10593138,-0.61218643,0.27866957,-0.9931767,0.25711724,-1.56196201,0,52:12.4,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,-0.03214851,0,-0.0811747,-0.34324706,0.3674953,-0.01009147,0.11496006,0.34972224,0.74213928,-0.19021875,-0.09390242,0.14815378,0.08531381,0.43113354,0.16845061,-0.50105941,1.66927934,0.40532881,0.17988965,1.15294731,0.65564156,0.28447032,-0.09940309,0.16799644,0.72557932,0.18094493,-0.45309657,0.2712265,0.0969808,8.77479076,0.27696267,0.19121425,-0.35618359,1.86867797,0,52:12.5,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,-0.03214851,0,-0.47285736,-0.43932635,3.7587347,-0.04575757,0.04281722,0.36319122,2.97398496,-0.22130106,-0.0147663,0.15361398,0.04580218,-0.06288493,0.14125448,-0.51319522,1.70604455,0.21790957,0.20835984,1.01709008,0.38281196,0.14579721,-0.34906942,0.33685973,1.09543133,0.46048495,-0.38961479,0.05257569,0.08618023,4.9593277,0.26503715,-4.68459129,-0.35618359,1.68075204,0,52:12.6,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,-0.03214851,0,-0.26854226,-0.12189133,-0.35361287,-0.07287011,0.06516983,0.33339503,1.74578261,-0.25574541,-0.16098408,0.13023201,-0.02158216,0.21064113,0.16666777,-0.51129526,1.71347272,0.50795013,0.22062075,1.15294731,0.60008115,0.25878865,0.00588791,0.19575728,0.85318309,0.21024673,-0.45309657,0.03541467,0.08804506,-0.09127299,0.2708151,0.91652143,1.21378493,-0.82780582,0,52:12.7,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,-0.03214851,0,-0.26854226,-0.43932635,-1.93723011,0.03022985,0.16052781,0.36234012,10.60473919,-0.19195516,-0.08048753,0.13023201,0.0187307,0.00892971,0.12121421,-0.54950124,1.68395615,0.37174368,0.20835984,1.11867881,0.61747885,0.36326873,-0.02272668,0.23714148,0.79028761,0.29603806,-0.46791127,0.10756006,0.08893628,1.87401319,0.23734431,-0.4632901,-1.09125018,-0.43625367,0,52:12.8,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,-0.03214851,0,0.46652433,-1.46381497,-1.28510094,-0.11302791,0.00674585,0.35871643,1.74578261,-0.20525014,-0.0983855,0.05943422,-0.0621237,-0.30074942,0.12565465,-0.56638581,1.61817276,0.28863671,0.09138751,1.08462298,0.46558303,0.36326873,-0.03579651,0.22205207,0.8450464,0.4850229,-0.5158546,0.10756006,0.11136732,-1.53126562,0.25711814,-1.27064848,0.49228165,7.80080462,0,52:12.9,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,-0.20690577,0,0.17551349,-0.43932635,1.52671838,-0.14560521,-0.00230861,0.33461043,1.74578261,-0.2530857,-0.04598076,0.09883921,0.00075694,-0.01119024,0.13408084,-0.5433265,1.65464199,0.33262104,0.14350714,1.15294731,0.69515944,0.34128961,0.00588791,0.13826807,0.76639217,0.49589685,-0.5158546,0.09903931,0.09788685,1.87401319,0.25101644,-2.35934496,0.9921838,-2.39770031,0,52:13.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,-0.20690577,-7.97916126,-0.26854226,-1.28648448,-4.16907549,-0.03237739,0.10133474,0.352579,-1.48976326,-0.21856847,-0.0983855,0.05397402,-0.09890665,-0.03118708,0.11564551,-0.57039845,1.64729226,-0.03749047,0.03578175,0.91375464,0.0233676,0.18565242,-0.36227581,0.12876162,0.64007694,0.25806254,-0.48273212,0.05257569,0.10326974,-0.61218643,0.25889575,-0.61086762,-0.39125359,-2.30253744,0,52:13.1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,-0.03214851,-11.79428196,-0.26854226,-0.22752133,0.44068494,0.03150762,0.1628584,0.29527545,-2.59434438,-0.24906833,0.02739219,0.14651912,0.21432786,0.23516552,0.11955245,-0.57253999,1.65464199,0.13056171,0.14350714,0.97997797,0.35677546,0.16214123,-0.39952183,0.12825535,0.59230214,0.09971479,-0.41959313,0.20952664,0.11225691,1.13532436,0.29850793,-2.1367228,1.95574522,-3.52531624,0,52:13.2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,-0.03214851,-7.97916126,-0.91691309,-0.54447252,-1.8643502,0.10546067,0.18747479,0.27019718,0.74213928,-0.28178799,-0.16098408,0.13404432,0.02320547,0.23516552,0.16666777,-0.53477633,1.66195607,0.36598986,0.14350714,1.22602034,0.51748347,0.48266613,0.43490174,0.27853245,0.87883389,0.24714188,-0.38961479,0.205218,0.11767557,0.49172541,0.28268069,0.91652143,1.94885147,-0.82780582,0,52:13.3,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,-0.03214851,-7.97916126,-0.04603589,-1.28648448,-4.16907549,-0.05521491,0.10281992,0.27379265,0.74213928,-0.31650519,-0.02369481,0.10568666,0.02320547,0.10092676,0.1481235,-0.45848221,1.70604455,0.27386478,0.16776873,1.050776,0.51748347,0.25087947,-0.22953737,0.29046169,1.01291251,0.28831929,-0.32543954,0.03541467,0.11498404,2.72742534,0.26120698,-0.07483078,-1.09125018,0.64047581,0,52:13.4,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,-0.20690577,0,-0.26854226,0.0070823,0.3674953,0.01742603,0.14762013,0.2575039,0.74213928,-0.35827994,-0.09390242,0.1093606,0.14567277,0.37112382,0.14460394,-0.57293385,1.6327132,0.03764105,0.03578175,1.11867881,0.17974786,0.28447032,-0.020984,0.08960197,0.6005128,0.28255379,-0.41959313,0.31429395,0.1276006,-1.09373236,0.27703422,1.31170332,-0.35618359,0.50928205,0,52:13.5,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,-0.20690577,-11.79428196,-0.47285736,-0.89480186,-1.8643502,0.10181472,0.19745614,0.20851633,-0.10632587,-0.38691023,-0.10280956,-0.00405711,0.065685,0.23114486,0.08954655,-0.50919878,1.64729226,0.3535504,0.14350714,1.01709008,0.78226328,0.34817755,-0.07541613,0.3502461,1.03498077,0.27723724,-0.29494202,0.06083335,0.11856712,3.72418976,0.26120698,-3.57537389,-0.35618359,7.80080462,0,52:13.6,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,-0.03214851,0,-0.26854226,-0.34324706,-0.35361287,0.18865949,0.22460599,0.20856839,4.55760193,-0.37940139,-0.16989121,0.04671637,-0.02614998,-0.16307139,0.07287808,-0.62035769,1.6399982,0.17920527,0.07545655,1.01709008,0.40575892,0.29189017,-0.112812,0.27853245,0.96014225,0.22420128,-0.19861305,0.09916235,0.12394537,4.9593277,0.28030807,-3.57537389,0.9921838,3.37938023,0,52:13.7,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,-0.03214851,-7.97916126,0.46652433,-0.54447252,-0.51598275,-0.08587428,-0.01156048,0.20107733,0.74213928,-0.38345006,-0.02369481,0.05864491,-0.15615638,0.30816802,0.10017668,-0.51908731,1.64729226,0.06431659,0.10339033,1.08462298,0.3091377,0.43124941,0.20924681,0.11601356,0.49457681,0.18081984,-0.19861305,0.19644789,0.13488951,-1.94144952,0.29058892,0.080783,0.56541407,-1.07424963,0,52:13.8,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,-0.03214851,0,-0.0811747,-0.56594712,3.7587347,0.0778963,0.15237148,0.20607784,6.78961849,-0.38094071,-0.13862583,0.06333479,-0.00826368,-0.2005071,0.18071045,-0.50523734,1.68395615,0.92158735,0.24930294,1.2609657,1.05100107,0.56832433,0.55132598,0.59552687,1.36607182,0.68535626,0.10505103,-0.03975519,0.15220816,0,0.28478923,0,5.13313818,0,0,52:13.9,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,-0.20690577,0,0.56719613,-1.39594233,1.52671838,0.05433252,0.10663345,0.1620834,4.55760193,-0.45526761,-0.36622778,-0.12852962,-0.15262148,-0.30473474,0.0251393,-0.54745919,1.69130874,0.30462715,0.19617614,1.22602034,0.63560086,0.59632003,0.53786302,0.40708596,1.13927877,0.45700425,0.10505103,-0.14533494,0.14298742,6.53150272,0.26120698,9.40437412,-1.81244361,0,0,52:14.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,-0.20690577,0,0.17551349,-0.43932635,-1.93723011,0.15110448,0.18398716,0.18288587,-0.10632587,-0.41896519,-0.07604548,-0.17309417,0.18827619,0.21118535,0.06144651,-0.58938909,1.66195607,0.23474215,0.07545655,1.08462298,0.40013105,0.30001765,-0.17788997,0.33463898,0.94231147,0.41967961,0.03563774,0.05730275,0.14213045,12.55616951,0.27076134,-4.15787506,-1.09125018,0.17004998,0,52:14.1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,-0.20690577,0,0.46652433,-1.69154561,-0.05689882,0.07295645,0.1039515,0.08145025,0.74213928,-0.44695738,-0.16098408,-0.18385084,-0.14030308,0.00901711,-0.00805038,-0.61826342,1.6986717,0.21633258,0.11537015,1.18742979,0.47237748,0.41834959,0.25586909,0.31865752,0.85379344,0.32931915,0.03563774,0.06144058,0.14842625,12.55616951,0.27076134,-1.85314989,-0.35618359,2.26622748,0,52:14.2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53,-0.03214851,-7.97916126,0.17551349,-0.54447252,-1.8643502,-0.02787929,-0.07026581,-0.28943941,-2.59434438,-0.26190564,-0.29482573,-0.54598981,-0.16953611,0.41859171,-0.13106175,-0.78614515,1.82551026,0.38439944,0.11537015,1.36715174,0.2677494,0.64997989,0.38346323,-0.01126575,0.4628574,0.34349442,-0.11636133,0.17565899,0.15962806,3.72418976,0.28658858,-1.7724092,1.21378493,-4.17862988,0,52:14.3,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54,-0.03214851,-7.97916126,0.46652433,-1.0197593,-3.16543221,0.12376886,-0.0347959,-0.27797982,-0.8413924,-0.3380779,-0.49589211,-0.56632531,-0.3473075,0.01205855,-0.17259437,-0.82361579,1.88620603,0.29060102,0.19617614,1.2609657,0.43892881,0.47007412,-0.07259898,0.13179304,0.67341173,0.45700425,-0.01682647,0.065625,0.16055615,4.9593277,0.26911521,0.86893612,-0.39125359,0.13669349,0,52:14.4,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
